ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccef9629-9ae3-4e7a-8e7a-dee1d368c7f6,525,,,"[7.4, 52.3]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,33,328,Bolton Wanderers,['e0a56b95-54c7-489b-b880-ae861ed8a532'],35,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:10:35.826,42,Ball Receipt*,
,,,,,"[10.6, 53.2]",,,,,,,,,,,,,,,3.748068,,,,,,,,,,,,,,,,,,,,,317e2a38-33a2-4288-bbcd-d2d83d6e1df7,526,,,"[7.4, 52.3]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,33,328,Bolton Wanderers,"['01711c1a-fee6-4106-ad16-88be6c577d7d', 'ccef9629-9ae3-4e7a-8e7a-dee1d368c7f6']",35,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:10:35.826,43,Carry,
,,,,,,,,,,,,,,,,,,,,5.662934,,,,,,,,,,,,,,,,,,,,,01711c1a-fee6-4106-ad16-88be6c577d7d,527,,,"[10.6, 53.2]",10,,,,,0.24652809,,40.0,Right Foot,,,,"[86.5, 72.3]",,3.0,High Pass,,78.26634,,9.0,Incomplete,,,,,,,,,,,1,3,From Free Kick,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,33,328,Bolton Wanderers,['bbe73df3-a0f1-472a-a61a-980c6b9fd82c'],39,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:10:39.574,30,Pass,
,,,,,,,,,,,,,,,,,,,,2.699229,,,,,,,,,,,,,,,,,,,,,bbe73df3-a0f1-472a-a61a-980c6b9fd82c,528,,,"[33.6, 7.8]",10,,,,,2.3154497,,37.0,Head,,,,"[13.6, 29.5]",,2.0,Low Pass,,29.510845,,,,,20015.0,Jens Lehmann,,,,,,66.0,Recovery,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,34,1,Arsenal,"['01711c1a-fee6-4106-ad16-88be6c577d7d', 'da4b3745-5a93-4390-990d-429ff373f45a']",45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:45.237,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da4b3745-5a93-4390-990d-429ff373f45a,529,,,"[13.6, 29.5]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,34,1,Arsenal,['bbe73df3-a0f1-472a-a61a-980c6b9fd82c'],47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:47.936,42,Ball Receipt*,
,,,,,"[13.6, 29.5]",,,,,,,,,,,,,,,0.159998,,,,,,,,,,,,,,,,,,,,,1cb342e1-3d54-4286-8d5f-3b18f1aacd03,530,,,"[13.6, 29.5]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,34,1,Arsenal,"['da4b3745-5a93-4390-990d-429ff373f45a', 'faee2194-5366-41ce-b033-dcf968aa35c7']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:47.936,43,Carry,
,,,,,,,,,,,,,,,,,,,,4.277412,,,,,,,,,,,,,,,,,,,,,faee2194-5366-41ce-b033-dcf968aa35c7,531,,,"[13.6, 29.5]",10,,,,,0.48070353,,40.0,Right Foot,,,,"[32.2, 39.2]",,1.0,Ground Pass,,20.97737,,,,,38412.0,Kolo Habib Touré,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,34,1,Arsenal,['ba86b252-a620-44fa-98f1-b31fd561613e'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:48.096,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba86b252-a620-44fa-98f1-b31fd561613e,532,,,"[32.2, 39.2]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,['faee2194-5366-41ce-b033-dcf968aa35c7'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:52.374,42,Ball Receipt*,
,,,,,"[32.2, 39.2]",,,,,,,,,,,,,,,0.007148001,,,,,,,,,,,,,,,,,,,,,32990473-bf0e-4dce-bca7-8f1d5335af7c,533,,,"[32.2, 39.2]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,"['99d11148-fd29-4d10-a72b-02e7d407a683', 'ba86b252-a620-44fa-98f1-b31fd561613e']",52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:52.374,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.077824,,,,,,,,,,,,,,,,,,,,,99d11148-fd29-4d10-a72b-02e7d407a683,534,,,"[32.2, 39.2]",10,,,,,1.2521905,,40.0,Right Foot,,,,"[38.5, 58.3]",,1.0,Ground Pass,,20.112185,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,['24991305-810c-43f2-a32c-d534a6d41f48'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:52.381,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24991305-810c-43f2-a32c-d534a6d41f48,535,,,"[38.5, 58.3]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,34,1,Arsenal,['99d11148-fd29-4d10-a72b-02e7d407a683'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:53.459,42,Ball Receipt*,
,,,,,"[45.1, 58.8]",,,,,,,,,,,,,,,2.849176,,,,,,,,,,,,,,,,,,,,,f5ec440f-53ec-4625-8775-d5abf825d00b,536,,,"[38.5, 58.3]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,34,1,Arsenal,"['24991305-810c-43f2-a32c-d534a6d41f48', '3f0d76d2-796a-4bbb-8018-3b2080842ad2']",53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:53.459,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.699879,,,,,,,,,,,,,,,,,,,,,3f0d76d2-796a-4bbb-8018-3b2080842ad2,537,,,"[45.1, 58.8]",10,,,,,-1.8522756,,40.0,Right Foot,,,,"[40.3, 42.2]",,1.0,Ground Pass,,17.280046,,,,,38412.0,Kolo Habib Touré,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,34,1,Arsenal,['69122702-f2b9-413c-bbf2-1fad0a8da191'],56,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:56.308,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69122702-f2b9-413c-bbf2-1fad0a8da191,538,,,"[40.3, 42.2]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,['3f0d76d2-796a-4bbb-8018-3b2080842ad2'],58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:58.008,42,Ball Receipt*,
,,,,,"[40.3, 42.2]",,,,,,,,,,,,,,,0.958156,,,,,,,,,,,,,,,,,,,,,46ad16ae-8764-4a1d-86e2-b15bd1aa6bcc,539,,,"[40.3, 42.2]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,"['69122702-f2b9-413c-bbf2-1fad0a8da191', 'e20ee509-85f3-4af1-a382-4b84ced2ed10']",58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:58.008,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.273399,,,,,,,,,,,,,,,,,,,,,e20ee509-85f3-4af1-a382-4b84ced2ed10,540,,,"[40.3, 42.2]",10,,,,,0.5220916,,40.0,Right Foot,,,,"[62.2, 54.8]",,1.0,Ground Pass,,25.265985,,,,,15042.0,Dennis Bergkamp,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,['90d1b566-f9b8-4fb5-af74-9722e1c11216'],58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:58.966,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d1b566-f9b8-4fb5-af74-9722e1c11216,541,,,"[62.2, 54.8]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,34,1,Arsenal,['e20ee509-85f3-4af1-a382-4b84ced2ed10'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:00.239,42,Ball Receipt*,
,,,,,"[62.2, 54.8]",,,,,,,,,,,,,,,0.435889,,,,,,,,,,,,,,,,,,,,,cac44fb6-e2e5-45e0-83c6-bab95b22c288,542,,,"[62.2, 54.8]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,34,1,Arsenal,"['181a1903-14bc-4e2d-b8b1-a61125344f71', '90d1b566-f9b8-4fb5-af74-9722e1c11216']",0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:00.239,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.713516,,,,,,,,,,,,,,,,,,,,,181a1903-14bc-4e2d-b8b1-a61125344f71,543,,,"[62.2, 54.8]",11,,,,,2.000778,,40.0,Right Foot,,,,"[55.0, 70.5]",,2.0,Low Pass,,17.272232,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,34,1,Arsenal,['63661e24-4e16-461c-a37a-a64504097cd3'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:00.675,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63661e24-4e16-461c-a37a-a64504097cd3,544,,,"[55.0, 70.5]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,34,1,Arsenal,['181a1903-14bc-4e2d-b8b1-a61125344f71'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:01.389,42,Ball Receipt*,
,,,,,"[56.0, 70.0]",,,,,,,,,,,,,,,1.145895,,,,,,,,,,,,,,,,,,,,,b2d3b2cd-9af3-40aa-b856-c6a0c6933ca8,545,,,"[55.0, 70.5]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,34,1,Arsenal,"['01fc133d-175b-486e-94cb-2c7ba3649cb5', '63661e24-4e16-461c-a37a-a64504097cd3', 'd8490505-8139-4009-88a1-3f93208d21ad']",1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:01.389,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.461187,,,,,,,,,,,,,,,,,,,,,d8490505-8139-4009-88a1-3f93208d21ad,546,,,"[62.5, 13.3]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40387.0,Henrik Pedersen,21.0,Left Wing,34,1,Arsenal,"['01fc133d-175b-486e-94cb-2c7ba3649cb5', 'b2d3b2cd-9af3-40aa-b856-c6a0c6933ca8']",2,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:11:02.343,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.933426,,,,,,,,,,,,,,,,,,,,,01fc133d-175b-486e-94cb-2c7ba3649cb5,547,,,"[56.0, 70.0]",11,,,,,-2.5431738,,40.0,Right Foot,,,,"[47.2, 64.0]",,1.0,Ground Pass,,10.650822,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,34,1,Arsenal,"['d8490505-8139-4009-88a1-3f93208d21ad', 'f357fa7c-534e-44a5-95bd-e37227bfc0a9']",2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:02.535,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f357fa7c-534e-44a5-95bd-e37227bfc0a9,548,,,"[47.2, 64.0]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,34,1,Arsenal,['01fc133d-175b-486e-94cb-2c7ba3649cb5'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:03.468,42,Ball Receipt*,
,,,,,"[47.2, 64.0]",,,,,,,,,,,,,,,0.827067,,,,,,,,,,,,,,,,,,,,,267d426b-77c4-45bb-a36c-c202c49ba6d6,549,,,"[47.2, 64.0]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,34,1,Arsenal,"['7f054543-3f73-4d3f-a7cc-f6891ce5d2da', 'f357fa7c-534e-44a5-95bd-e37227bfc0a9']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:03.468,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.038267,,,,,,,,,,,,,,,,,,,,,7f054543-3f73-4d3f-a7cc-f6891ce5d2da,550,,,"[47.2, 64.0]",11,,,,,-1.5273454,,40.0,Right Foot,,,,"[47.9, 47.9]",,2.0,Low Pass,,16.11521,,,,,38412.0,Kolo Habib Touré,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,34,1,Arsenal,['f2a13350-08b5-4ae6-9417-5e46472478b9'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:04.295,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2a13350-08b5-4ae6-9417-5e46472478b9,551,,,"[47.9, 47.9]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,['7f054543-3f73-4d3f-a7cc-f6891ce5d2da'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:05.333,42,Ball Receipt*,
,,,,,"[55.5, 44.5]",,,,,,,,,,,,,,,2.17811,,,,,,,,,,,,,,,,,,,,,3440594b-127d-4fc6-96d2-bf2e7b27a42e,552,,,"[47.9, 47.9]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,"['24504ace-ff02-47c9-9bed-8cbe464545c1', 'f2a13350-08b5-4ae6-9417-5e46472478b9']",5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:05.333,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.299732,,,,,,,,,,,,,,,,,,,,,24504ace-ff02-47c9-9bed-8cbe464545c1,553,,,"[55.5, 44.5]",11,,,,,-0.22064719,,40.0,Right Foot,,,,"[87.6, 37.3]",,3.0,High Pass,,32.897568,,,,,15516.0,Thierry Henry,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,34,1,Arsenal,['9e3f1c51-db64-43d2-87ab-dc3370a4a51c'],7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:07.511,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e3f1c51-db64-43d2-87ab-dc3370a4a51c,554,,,"[87.6, 37.3]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,34,1,Arsenal,['24504ace-ff02-47c9-9bed-8cbe464545c1'],8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:08.811,42,Ball Receipt*,
,,,,,"[84.5, 33.9]",,,,,,,,,,,,,,,1.490374,,,,,,,,,,,,,,,,,,,,,0b307e20-dbf9-43d9-b2da-44763000498d,555,,,"[87.6, 37.3]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,34,1,Arsenal,"['70fb6094-6cf6-4bf9-8398-9a4212d128e3', '8be8a94a-535f-4b6d-bbb9-ac5620a8d2bb', '9e3f1c51-db64-43d2-87ab-dc3370a4a51c']",8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:08.811,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.843146,,,,,,,,,,,,,,,,,,,,,8be8a94a-535f-4b6d-bbb9-ac5620a8d2bb,556,,,"[36.3, 40.5]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40393.0,"Bruno N""Gotty",3.0,Right Center Back,34,1,Arsenal,['0b307e20-dbf9-43d9-b2da-44763000498d'],9,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:11:09.416,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,790eb38e-c274-4634-a904-01b15fe47faf,557,,,"[35.6, 46.2]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40393.0,"Bruno N""Gotty",3.0,Right Center Back,34,1,Arsenal,"['70fb6094-6cf6-4bf9-8398-9a4212d128e3', 'c0cc580a-73a9-43be-834b-5a51dc32faf4']",10,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:11:10.302,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,,,,,70fb6094-6cf6-4bf9-8398-9a4212d128e3,558,,,"[84.5, 33.9]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,34,1,Arsenal,['790eb38e-c274-4634-a904-01b15fe47faf'],10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:10.302,14,Dribble,True
,,,,,"[84.5, 33.6]",,,,,,,,,,,,,,,0.818616,,,,,,,,,,,,,,,,,,,,,c0cc580a-73a9-43be-834b-5a51dc32faf4,559,,,"[84.5, 33.9]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,34,1,Arsenal,"['70fb6094-6cf6-4bf9-8398-9a4212d128e3', '790eb38e-c274-4634-a904-01b15fe47faf', 'ca3b38cb-9e81-4868-b011-880b898fbc2a']",10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:10.302,43,Carry,True
,,,,,,,,,,,,,,,,,,,,3.273773,,,,,,,,,,,,,,,,,,,,,ca3b38cb-9e81-4868-b011-880b898fbc2a,560,,,"[84.5, 33.6]",11,,,,,-0.34545112,,38.0,Left Foot,,,,"[118.4, 21.4]",,3.0,High Pass,,36.02846,,,,,19312.0,Robert Pirès ,,,108.0,Through Ball,True,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,34,1,Arsenal,['b03d29e4-9a4c-4406-bd5c-1a378ecb28c0'],11,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:11.120,30,Pass,
,,,,,,,,,,,,,,,,,,,,5.176497,,,,,,,,,,,,,,,,,,,,,e91b9664-c25e-48b9-9957-373ae398afe1,561,,,"[1.7, 54.8]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40383.0,Émerson Augusto Thome,5.0,Left Center Back,34,1,Arsenal,"['01db8405-6d81-4eda-8e78-26daa1ead80e', 'b03d29e4-9a4c-4406-bd5c-1a378ecb28c0']",14,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:11:14.311,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b03d29e4-9a4c-4406-bd5c-1a378ecb28c0,562,,,"[118.4, 21.4]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,34,1,Arsenal,"['ca3b38cb-9e81-4868-b011-880b898fbc2a', 'e91b9664-c25e-48b9-9957-373ae398afe1']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:14.394,42,Ball Receipt*,True
,,,,,"[117.8, 0.6]",,,,,,,,,,,,,,,7.27768,,,,,,,,,,,,,,,,,,,,,01db8405-6d81-4eda-8e78-26daa1ead80e,563,,,"[118.4, 21.4]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,34,1,Arsenal,"['328a45a2-06e3-4a77-8c82-e3885745c4df', 'b03d29e4-9a4c-4406-bd5c-1a378ecb28c0', 'e91b9664-c25e-48b9-9957-373ae398afe1', 'ef080fa8-0f35-4791-b4a4-5f607bb85c87']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:14.394,43,Carry,True
,,,,,,,,,,,,,,,,,,,,2.077526,,,,,,,,,,,,,,,,,,,,,ef080fa8-0f35-4791-b4a4-5f607bb85c87,564,,,"[3.9, 70.4]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19772.0,Stylianos Giannakopoulos,17.0,Right Wing,34,1,Arsenal,['01db8405-6d81-4eda-8e78-26daa1ead80e'],19,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:11:19.488,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.645098,,,,,,,,,,,,,,,,,,,,,328a45a2-06e3-4a77-8c82-e3885745c4df,565,,,"[117.8, 0.6]",11,,,,,1.5273454,,40.0,Right Foot,,,,"[118.0, 5.2]",,1.0,Ground Pass,,4.604346,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,34,1,Arsenal,['e081e139-4232-4cf1-beca-55aa4abebf1d'],21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:21.672,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,e081e139-4232-4cf1-beca-55aa4abebf1d,566,,,"[2.1, 74.9]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40383.0,Émerson Augusto Thome,5.0,Left Center Back,34,1,Arsenal,['328a45a2-06e3-4a77-8c82-e3885745c4df'],22,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:11:22.317,2,Ball Recovery,
,,,,,"[3.0, 74.1]",,,,,,,,,,,,,,,2.16807,,,,,,,,,,,,,,,,,,,,,36f8b4e1-99eb-4e5e-ba16-de1e9ef65318,567,,,"[2.1, 74.9]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40383.0,Émerson Augusto Thome,5.0,Left Center Back,34,1,Arsenal,"['454cebdb-6d7e-4a99-8179-3bae0dc87377', 'e081e139-4232-4cf1-beca-55aa4abebf1d', 'eadbac56-803d-487c-8008-fdb8e5539b51']",22,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:11:22.317,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,1.226157,,,,,,,,,,,,,,,,,,,,,454cebdb-6d7e-4a99-8179-3bae0dc87377,568,,,"[115.9, 1.8]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,34,1,Arsenal,"['36f8b4e1-99eb-4e5e-ba16-de1e9ef65318', 'eadbac56-803d-487c-8008-fdb8e5539b51']",23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:23.425,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.552813,,,,,,,,,,,,,,,,,,,,,eadbac56-803d-487c-8008-fdb8e5539b51,569,,,"[3.0, 74.1]",11,,,,,-0.03375341,,38.0,Left Foot,,,,"[41.5, 72.8]",,3.0,High Pass,,38.521942,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,40383.0,Émerson Augusto Thome,5.0,Left Center Back,34,1,Arsenal,"['05d224aa-65ab-46f3-adfb-76045d416931', '454cebdb-6d7e-4a99-8179-3bae0dc87377']",24,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:11:24.485,30,Pass,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,05d224aa-65ab-46f3-adfb-76045d416931,570,,,"[78.6, 7.3]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,34,1,Arsenal,['eadbac56-803d-487c-8008-fdb8e5539b51'],26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:26.038,2,Ball Recovery,
