ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,"[44.8, 10.5]",,,,,,,,,,,,,,,,0.257399,,,,,,,,,,,,,,,,,,,8fd5ac98-fa4a-424f-aa6f-ca99f12c3b88,31,,,"[44.5, 10.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,24972.0,Ray Parlour,9.0,Right Defensive Midfield,2,1,Arsenal,"['a8bf9a72-9198-4e4b-86ba-7b5c6665e982', 'e6f3d764-b377-45b8-bcf7-0a8020e5b4b4']",17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:17.902,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.598305,,,,,,,,,,,,,,,,,,,e6f3d764-b377-45b8-bcf7-0a8020e5b4b4,32,,,"[44.8, 10.5]",0,,,,-0.8164441,,38.0,Left Foot,,,,"[52.6, 2.2]",,1.0,Ground Pass,,11.389908,,,,19312.0,Robert Pirès ,,,,,,,,,1,9,From Kick Off,24972.0,Ray Parlour,9.0,Right Defensive Midfield,2,1,Arsenal,['5cd37950-3c84-4121-891b-e2f946043c6a'],18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:18.159,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cd37950-3c84-4121-891b-e2f946043c6a,33,,,"[52.6, 2.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19312.0,Robert Pirès ,16.0,Left Midfield,2,1,Arsenal,['e6f3d764-b377-45b8-bcf7-0a8020e5b4b4'],18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:18.758,42,Ball Receipt*,
,,,,,"[55.6, 6.6]",,,,,,,,,,,,,,,,1.316071,,,,,,,,,,,,,,,,,,,b63f065f-862f-494a-a23b-e72c708bee5f,34,,,"[52.6, 2.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19312.0,Robert Pirès ,16.0,Left Midfield,2,1,Arsenal,"['5cd37950-3c84-4121-891b-e2f946043c6a', 'b5756bca-0451-4510-b1af-887efc1bfff8', 'c6b11ab8-2dbf-4ae4-910d-12f419faaab6']",18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:18.758,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.979688,,,,,,,,,,,,,,,,,,,b5756bca-0451-4510-b1af-887efc1bfff8,35,,,"[63.1, 74.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,34392.0,Steve Finnan,2.0,Right Back,2,1,Arsenal,"['b63f065f-862f-494a-a23b-e72c708bee5f', 'c6b11ab8-2dbf-4ae4-910d-12f419faaab6']",19,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:19.094,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,c6b11ab8-2dbf-4ae4-910d-12f419faaab6,36,,,"[55.6, 6.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19312.0,Robert Pirès ,16.0,Left Midfield,2,1,Arsenal,"['aa6026fd-e490-4b30-9b20-d1daf2a8fe4e', 'b5756bca-0451-4510-b1af-887efc1bfff8']",20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:20.074,3,Dispossessed,True
,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,aa6026fd-e490-4b30-9b20-d1daf2a8fe4e,37,,,"[64.5, 73.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,34392.0,Steve Finnan,2.0,Right Back,2,1,Arsenal,['c6b11ab8-2dbf-4ae4-910d-12f419faaab6'],20,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:20.074,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,1.47737,,,,,,,,,,,,,,,,,,,01e46e80-e249-42f5-bd63-fa2ffd5af39b,38,,,"[67.5, 72.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,2,1,Arsenal,"['3e037d87-f5b7-4e84-80a0-3212f426cc3e', '8ca3d55b-410e-4843-aacd-756868d8f2c7', 'a6590925-899f-4d92-a16a-37714ed2baee', 'd92bbce9-bc56-492a-827a-710da9524e12']",20,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:20.794,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.979618,,,,,,,,,,,,,,,,,,,d92bbce9-bc56-492a-827a-710da9524e12,39,,,"[53.9, 7.8]",0,,,,2.2924511,,40.0,Right Foot,,,,"[51.7, 10.3]",,1.0,Ground Pass,,3.3301651,,,,24972.0,Ray Parlour,,,,,,,66.0,Recovery,1,9,From Kick Off,19312.0,Robert Pirès ,16.0,Left Midfield,2,1,Arsenal,"['01e46e80-e249-42f5-bd63-fa2ffd5af39b', '3e037d87-f5b7-4e84-80a0-3212f426cc3e']",21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:21.088,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e037d87-f5b7-4e84-80a0-3212f426cc3e,40,,,"[51.7, 10.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,24972.0,Ray Parlour,9.0,Right Defensive Midfield,2,1,Arsenal,"['01e46e80-e249-42f5-bd63-fa2ffd5af39b', 'd92bbce9-bc56-492a-827a-710da9524e12']",22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:22.068,42,Ball Receipt*,True
,,,,,"[51.7, 10.5]",,,,,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,,,8ca3d55b-410e-4843-aacd-756868d8f2c7,41,,,"[51.7, 10.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,24972.0,Ray Parlour,9.0,Right Defensive Midfield,2,1,Arsenal,"['01e46e80-e249-42f5-bd63-fa2ffd5af39b', '3e037d87-f5b7-4e84-80a0-3212f426cc3e', 'a6590925-899f-4d92-a16a-37714ed2baee']",22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:22.068,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.166139,,,,,,,,,,,,,,,,,,,a6590925-899f-4d92-a16a-37714ed2baee,42,,,"[51.7, 10.5]",0,,,,-2.4067843,,38.0,Left Foot,,,,"[43.4, 3.0]",,2.0,Low Pass,,11.186599,,,,12529.0,Ashley Cole,,,,,,,,,1,9,From Kick Off,24972.0,Ray Parlour,9.0,Right Defensive Midfield,2,1,Arsenal,"['01e46e80-e249-42f5-bd63-fa2ffd5af39b', '0778282c-ec5e-4908-b66e-a2ee1f12856c']",22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:22.108,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0778282c-ec5e-4908-b66e-a2ee1f12856c,43,,,"[43.4, 3.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,12529.0,Ashley Cole,6.0,Left Back,2,1,Arsenal,['a6590925-899f-4d92-a16a-37714ed2baee'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:23.274,42,Ball Receipt*,
,,,,,"[43.4, 3.1]",,,,,,,,,,,,,,,,0.982164,,,,,,,,,,,,,,,,,,,c3ee056b-c793-4283-bc53-a35672cb2cea,44,,,"[43.4, 3.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,12529.0,Ashley Cole,6.0,Left Back,2,1,Arsenal,"['0778282c-ec5e-4908-b66e-a2ee1f12856c', '3fc8b2ab-1e0a-4ef4-9c93-ae65f853bfb1']",23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:23.274,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.344168,,,,,,,,,,,,,,,,,,,3fc8b2ab-1e0a-4ef4-9c93-ae65f853bfb1,45,,,"[43.4, 3.1]",0,,,,2.4501421,,40.0,Right Foot,,,,"[25.4, 18.0]",,1.0,Ground Pass,,23.366858,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,,1,9,From Kick Off,12529.0,Ashley Cole,6.0,Left Back,2,1,Arsenal,['ab7a3648-09f9-45e6-b5b0-eb29cf220be4'],24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:24.256,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab7a3648-09f9-45e6-b5b0-eb29cf220be4,46,,,"[25.4, 18.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,2,1,Arsenal,['3fc8b2ab-1e0a-4ef4-9c93-ae65f853bfb1'],25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:25.600,42,Ball Receipt*,
,,,,,"[28.2, 28.3]",,,,,,,,,,,,,,,,5.835498,,,,,,,,,,,,,,,,,,,b250bf8a-82b8-42de-ad2c-f1ed976b07a1,47,,,"[25.4, 18.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,2,1,Arsenal,"['ab7a3648-09f9-45e6-b5b0-eb29cf220be4', 'b4031942-90d1-4b7a-9bb9-9dff1717afe3']",25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:25.600,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.556888,,,,,,,,,,,,,,,,,,,b4031942-90d1-4b7a-9bb9-9dff1717afe3,48,,,"[28.2, 28.3]",0,,,,-0.07507984,,40.0,Right Foot,,,,"[73.4, 24.9]",,3.0,High Pass,,45.327694,,,,15516.0,Thierry Henry,,,,,,,,,1,9,From Kick Off,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,2,1,Arsenal,['05eb1556-a199-4dca-a50d-b18074779c3d'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:31.436,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05eb1556-a199-4dca-a50d-b18074779c3d,49,,,"[73.4, 24.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15516.0,Thierry Henry,24.0,Left Center Forward,2,1,Arsenal,['b4031942-90d1-4b7a-9bb9-9dff1717afe3'],32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:32.993,42,Ball Receipt*,
,,,,,"[112.0, 1.6]",,,,,,,,,,,,,,,,9.76922,,,,,,,,,,,,,,,,,,,e3601328-fcc3-42ba-8979-5e90827c834e,50,,,"[73.4, 24.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15516.0,Thierry Henry,24.0,Left Center Forward,2,1,Arsenal,"['05eb1556-a199-4dca-a50d-b18074779c3d', '6a94e310-fcc1-42a3-bc1c-a7755fb78e1d', 'e54faca4-adb3-4817-a42c-394835ddf1c7']",32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:32.993,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.245859,,,,,,,,,,,,,,,,,,,e54faca4-adb3-4817-a42c-394835ddf1c7,51,,,"[49.8, 57.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,2,1,Arsenal,['e3601328-fcc3-42ba-8979-5e90827c834e'],33,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:33.512,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,6.619801,,,,,,,,,,,,,,,,,,,26c24759-2ad2-4754-8ffe-d5b72519019b,52,,,"[46.7, 64.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,2,1,Arsenal,['6a94e310-fcc1-42a3-bc1c-a7755fb78e1d'],36,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:36.142,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,6a94e310-fcc1-42a3-bc1c-a7755fb78e1d,53,,,"[112.0, 1.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15516.0,Thierry Henry,24.0,Left Center Forward,2,1,Arsenal,"['26c24759-2ad2-4754-8ffe-d5b72519019b', '6114844a-48cb-42e2-89d6-d0043a19a5d8']",42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:42.762,3,Dispossessed,True
,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,6114844a-48cb-42e2-89d6-d0043a19a5d8,54,,,"[8.1, 78.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,34392.0,Steve Finnan,2.0,Right Back,2,1,Arsenal,['6a94e310-fcc1-42a3-bc1c-a7755fb78e1d'],42,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:42.762,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,2.253018,,,,,,,,,,,,,,,,,,,c426aa67-eff1-4e21-afba-f8810a959954,55,,,"[111.7, 0.1]",0,,,,3.0560873,,,,,,,"[87.2, 2.2]",,3.0,High Pass,,24.589836,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,67.0,Throw-in,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,3,1,Arsenal,['541023da-12be-4e68-aa8e-24c09b8d8187'],59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:59.129,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541023da-12be-4e68-aa8e-24c09b8d8187,56,,,"[87.2, 2.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,3,1,Arsenal,['c426aa67-eff1-4e21-afba-f8810a959954'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:01.382,42,Ball Receipt*,
,,,,,"[87.2, 2.2]",,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,cb3377aa-11b8-41ef-8118-921af928ecf2,57,,,"[87.2, 2.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,3,1,Arsenal,"['098c1c1a-eb54-4111-bc44-4def6d3642b9', '541023da-12be-4e68-aa8e-24c09b8d8187']",1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:01.382,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.779338,,,,,,,,,,,,,,,,,,,098c1c1a-eb54-4111-bc44-4def6d3642b9,58,,,"[87.2, 2.2]",1,,,,-0.09144729,,40.0,Right Foot,,,,"[110.1, 0.1]",,2.0,Low Pass,,22.996086,75.0,Out,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,3,1,Arsenal,,1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:01.502,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.066836,,,,,,,,,,,,,,,,,,,2ba8a8a6-51b4-49d0-b877-6d1e68199b70,59,,,"[22.2, 80.0]",1,,,,-0.38307706,,,,,,,"[35.6, 74.6]",,3.0,High Pass,,14.447145,,,,40257.0,El-Hadji Ousseynou Diouf,,,,,,,67.0,Throw-in,1,4,From Throw In,34392.0,Steve Finnan,2.0,Right Back,4,24,Liverpool,['f41e82c8-1054-494f-8505-8fc0ad1c4c51'],12,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:12.172,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f41e82c8-1054-494f-8505-8fc0ad1c4c51,60,,,"[35.6, 74.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,4,24,Liverpool,['2ba8a8a6-51b4-49d0-b877-6d1e68199b70'],13,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:13.239,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.885086,,,,,,,,,,,,,,,,,,,868e0c9e-abf3-4fbe-bb1a-a09af6dfd3d8,61,,,"[35.6, 74.6]",1,,,,-0.60228735,,37.0,Head,,,,"[43.6, 69.1]",,3.0,High Pass,,9.708244,,,,34391.0,Harry Kewell,,,,,,,,,1,4,From Throw In,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,4,24,Liverpool,['69fc6aef-7bc3-40e1-80a0-c88ebc123aa8'],13,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:13.239,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69fc6aef-7bc3-40e1-80a0-c88ebc123aa8,62,,,"[43.6, 69.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,4,24,Liverpool,['868e0c9e-abf3-4fbe-bb1a-a09af6dfd3d8'],15,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:15.124,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.220948,,,,,,,,,,,,,,,,,,,41105fe6-58f3-46fc-b967-f95e2148e284,63,,,"[43.7, 69.1]",1,,,,-2.2625914,,37.0,Head,,,,"[32.6, 55.7]",,2.0,Low Pass,,17.400288,,,,19109.0,Steven Gerrard,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,4,24,Liverpool,['2bc4e1ba-d925-4ef4-afbc-5b6a22884b1b'],15,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:15.124,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc4e1ba-d925-4ef4-afbc-5b6a22884b1b,64,,,"[32.6, 55.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,4,24,Liverpool,['41105fe6-58f3-46fc-b967-f95e2148e284'],16,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:16.345,42,Ball Receipt*,
,,,,,"[33.1, 56.8]",,,,,,,,,,,,,,,,0.813945,,,,,,,,,,,,,,,,,,,09d8b308-03c4-46ca-bf78-f9fb457cfa38,65,,,"[32.6, 55.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,4,24,Liverpool,"['2bc4e1ba-d925-4ef4-afbc-5b6a22884b1b', '2fb1db33-bb9e-4a75-ab05-74202d3a1e79', '9237d181-692a-4988-bd80-5f1c2e9193b9']",16,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:16.345,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.59803,,,,,,,,,,,,,,,,,,,9237d181-692a-4988-bd80-5f1c2e9193b9,66,,,"[84.7, 25.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,4,24,Liverpool,"['09d8b308-03c4-46ca-bf78-f9fb457cfa38', '2fb1db33-bb9e-4a75-ab05-74202d3a1e79']",16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:16.763,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.719907,,,,,,,,,,,,,,,,,,,2fb1db33-bb9e-4a75-ab05-74202d3a1e79,67,,,"[33.1, 56.8]",1,,,,0.34806028,,40.0,Right Foot,,,,"[44.4, 60.9]",,2.0,Low Pass,,12.020815,,,,34391.0,Harry Kewell,,,,,,,,,1,4,From Throw In,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,4,24,Liverpool,"['6222d8e9-f5cc-4b91-811c-156eb98acbbb', '9237d181-692a-4988-bd80-5f1c2e9193b9']",17,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:17.159,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6222d8e9-f5cc-4b91-811c-156eb98acbbb,68,,,"[44.4, 60.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,4,24,Liverpool,['2fb1db33-bb9e-4a75-ab05-74202d3a1e79'],17,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:17.878,42,Ball Receipt*,
,,,,,"[42.9, 59.6]",,,,,,,,,,,,,,,,0.959627,,,,,,,,,,,,,,,,,,,8c2c18b9-87ad-411c-a68e-9eb5b3b39ed6,69,,,"[44.4, 60.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,4,24,Liverpool,"['6222d8e9-f5cc-4b91-811c-156eb98acbbb', '920e10d7-95ac-4f54-8334-7ff9134d3680', 'da9a7319-60f1-4a7a-b773-83b1c92a0133']",17,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:17.878,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.833108,,,,,,,,,,,,,,,,,,,da9a7319-60f1-4a7a-b773-83b1c92a0133,70,,,"[73.7, 19.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,9.0,Right Defensive Midfield,4,24,Liverpool,['8c2c18b9-87ad-411c-a68e-9eb5b3b39ed6'],17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:17.996,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,a6e49d61-cdda-4b18-ad04-fd2f088b8de8,71,,,"[77.2, 20.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,12.0,Right Midfield,4,24,Liverpool,['920e10d7-95ac-4f54-8334-7ff9134d3680'],18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:18.838,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,920e10d7-95ac-4f54-8334-7ff9134d3680,72,,,"[42.9, 59.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,4,24,Liverpool,['a6e49d61-cdda-4b18-ad04-fd2f088b8de8'],18,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:18.838,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,0.979813,,,,,,,,,,,,,,,,,,,01c0ceaf-3734-420d-b28a-d06d0f4ab672,73,,,"[42.9, 56.2]",1,,,,-1.5831413,,40.0,Right Foot,,,,"[42.8, 48.1]",,1.0,Ground Pass,,8.100617,,,,19109.0,Steven Gerrard,,,,,,,62.0,Free Kick,1,3,From Free Kick,34389.0,Sami Hyypiä,5.0,Left Center Back,5,24,Liverpool,['6ffafc14-e455-411d-8bd9-ba7299bab189'],31,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:31.297,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ffafc14-e455-411d-8bd9-ba7299bab189,74,,,"[42.8, 48.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,5,24,Liverpool,['01c0ceaf-3734-420d-b28a-d06d0f4ab672'],32,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:32.277,42,Ball Receipt*,
,,,,,"[42.8, 46.5]",,,,,,,,,,,,,,,,0.701193,,,,,,,,,,,,,,,,,,,e62d3981-5c71-49f1-87e1-b586f694397e,75,,,"[42.8, 48.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,5,24,Liverpool,"['1bdf4aa0-7116-4602-85d7-1f1df1a1ea47', '6ffafc14-e455-411d-8bd9-ba7299bab189']",32,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:32.277,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.885072,,,,,,,,,,,,,,,,,,,1bdf4aa0-7116-4602-85d7-1f1df1a1ea47,76,,,"[42.8, 46.5]",1,,,,-1.0838971,,40.0,Right Foot,,,,"[62.6, 9.1]",,2.0,Low Pass,,42.317844,,,,34386.0,John Arne Semundseth Riise,,,,,,,,,1,3,From Free Kick,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,5,24,Liverpool,['737a7944-d78b-4080-995d-ba26faccf456'],32,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:32.978,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737a7944-d78b-4080-995d-ba26faccf456,77,,,"[62.6, 9.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,34386.0,John Arne Semundseth Riise,6.0,Left Back,5,24,Liverpool,['1bdf4aa0-7116-4602-85d7-1f1df1a1ea47'],34,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:34.863,42,Ball Receipt*,
