50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd4cf9f8-0449-4857-be57-468e41910253,2627,,,"[87.1, 0.1]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,16890.0,"John O""Shea",6.0,Left Back,192,39,Manchester United,['c27869db-7a8c-479d-b42d-52acf81ac787'],29,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:29.729,42,Ball Receipt*,
,,,,,,"[87.1, 1.1]",,,,,,,,,,,,,,,0.76502,,,,,,,,,,,,,,,,,,,eac2e851-baa7-4b20-93ae-57e49a373040,2628,,,"[87.1, 0.1]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,16890.0,"John O""Shea",6.0,Left Back,192,39,Manchester United,"['324bdbc6-a9b0-42c3-99d4-531d8a56834b', 'bd4cf9f8-0449-4857-be57-468e41910253']",29,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:29.729,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.20514,,,,,,,,,,,,,,,,,,,324bdbc6-a9b0-42c3-99d4-531d8a56834b,2629,,,"[87.1, 1.1]",77,,,,,2.4756234,,40.0,Right Foot,,,,"[75.9, 9.9]",,1.0,Ground Pass,,14.243595,,,,,15666.0,Paul Scholes,,,,,,,,,2,4,From Throw In,16890.0,"John O""Shea",6.0,Left Back,192,39,Manchester United,['d2475c63-b644-436a-a108-6a7f7c04c40c'],30,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:30.494,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2475c63-b644-436a-a108-6a7f7c04c40c,2630,,,"[75.9, 9.9]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15666.0,Paul Scholes,13.0,Right Center Midfield,192,39,Manchester United,['324bdbc6-a9b0-42c3-99d4-531d8a56834b'],31,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:31.700,42,Ball Receipt*,
,,,,,,"[75.2, 11.8]",,,,,,,,,,,,,,,1.120183,,,,,,,,,,,,,,,,,,,631575f0-fee7-4ff4-8e50-576844b24271,2631,,,"[75.9, 9.9]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15666.0,Paul Scholes,13.0,Right Center Midfield,192,39,Manchester United,"['cf1ba685-bb6e-4991-b118-4528878e73e1', 'd2475c63-b644-436a-a108-6a7f7c04c40c']",31,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:31.700,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.075908,,,,,,,,,,,,,,,,,,,cf1ba685-bb6e-4991-b118-4528878e73e1,2632,,,"[75.2, 11.8]",77,,,,,1.0913907,,40.0,Right Foot,,,,"[104.0, 67.2]",,3.0,High Pass,,62.43877,,,,,15590.0,Ole Gunnar Solskjær,,,True,,,,,,2,4,From Throw In,15666.0,Paul Scholes,13.0,Right Center Midfield,192,39,Manchester United,['e9896254-5f93-437e-91ec-90d5c47f1b43'],32,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:32.820,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9896254-5f93-437e-91ec-90d5c47f1b43,2633,,,"[104.0, 67.2]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,['cf1ba685-bb6e-4991-b118-4528878e73e1'],35,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:35.896,42,Ball Receipt*,
,,,,,,"[99.2, 69.8]",,,,,,,,,,,,,,,2.364086,,,,,,,,,,,,,,,,,,,052eb610-2356-4c1e-9896-9b6d9712d7a7,2634,,,"[104.0, 67.2]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,"['32004750-82f0-428e-91d7-aae7e5d8b9a7', 'e9896254-5f93-437e-91ec-90d5c47f1b43']",35,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:35.896,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.833909,,,,,,,,,,,,,,,,,,,32004750-82f0-428e-91d7-aae7e5d8b9a7,2635,,,"[99.2, 69.8]",77,,,,,-2.7878895,,40.0,Right Foot,,,,"[86.2, 65.0]",,1.0,Ground Pass,,13.85785,,,,,15402.0,Gary Neville,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,['b0d83d43-df8a-47d5-83cc-54aee9a3137a'],38,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:38.260,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d83d43-df8a-47d5-83cc-54aee9a3137a,2636,,,"[86.2, 65.0]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15402.0,Gary Neville,2.0,Right Back,192,39,Manchester United,['32004750-82f0-428e-91d7-aae7e5d8b9a7'],39,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:39.094,42,Ball Receipt*,
,,,,,,"[86.8, 62.5]",,,,,,,,,,,,,,,1.179774,,,,,,,,,,,,,,,,,,,e9e21a77-3f84-4407-9344-19df59b76614,2637,,,"[86.2, 65.0]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15402.0,Gary Neville,2.0,Right Back,192,39,Manchester United,"['43fc3ff7-3f2f-4c4d-ad02-1d21fa35e84b', 'acc2ff97-2c2a-4d89-861c-61f9a7068244', 'b0d83d43-df8a-47d5-83cc-54aee9a3137a']",39,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:39.094,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.700805,,,,,,,,,,,,,,,,,,,43fc3ff7-3f2f-4c4d-ad02-1d21fa35e84b,2638,,,"[30.3, 19.2]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,192,39,Manchester United,['e9e21a77-3f84-4407-9344-19df59b76614'],39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:39.493,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,acc2ff97-2c2a-4d89-861c-61f9a7068244,2639,,,"[86.8, 62.5]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15402.0,Gary Neville,2.0,Right Back,192,39,Manchester United,['7c58a4f9-ed1e-4a27-bb94-d3dd07fb88e3'],40,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:40.273,3,Dispossessed,True
,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,7c58a4f9-ed1e-4a27-bb94-d3dd07fb88e3,2640,,,"[33.3, 17.6]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,192,39,Manchester United,['acc2ff97-2c2a-4d89-861c-61f9a7068244'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:40.273,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,b0f6b54e-efc5-4f00-93ad-d44c2fa364c1,2641,,,"[100.5, 71.9]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,,42,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:42.187,2,Ball Recovery,
,,,,,,"[101.6, 72.5]",,,,,,,,,,,,,,,0.896342,,,,,,,,,,,,,,,,,,,9a644215-c485-4305-b66e-64117fc4ffa7,2642,,,"[100.5, 71.9]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,"['ad1497ac-0f05-4e4b-b4e2-32310c1725cd', 'b0f6b54e-efc5-4f00-93ad-d44c2fa364c1']",42,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:42.187,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.73217,,,,,,,,,,,,,,,,,,,ad1497ac-0f05-4e4b-b4e2-32310c1725cd,2643,,,"[101.6, 72.5]",77,,,,,-1.1452365,,40.0,Right Foot,True,,,"[117.6, 37.2]",,3.0,High Pass,,38.756805,,9.0,Incomplete,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,['2c9e45c9-cb4e-45f8-a7e1-bec878551681'],43,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:43.083,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2c9e45c9-cb4e-45f8-a7e1-bec878551681,2644,,,"[2.5, 42.9]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,192,39,Manchester United,['ad1497ac-0f05-4e4b-b4e2-32310c1725cd'],44,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:44.815,2,Ball Recovery,
,,,,,,"[16.1, 51.5]",,,,,,,,,,,,,,,8.756041,,,,,,,,,,,,,,,,,,,6087d869-873f-45c4-9435-2141d1e047f5,2645,,,"[2.5, 42.9]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,192,39,Manchester United,"['2c9e45c9-cb4e-45f8-a7e1-bec878551681', '788927a6-d397-447a-8b47-14ecbf01aa91']",44,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:44.815,43,Carry,
,,,,,,,,,,,,,,,,,,,,,4.153037,,,,,,,,,,,,,,,,,,,788927a6-d397-447a-8b47-14ecbf01aa91,2646,,,"[16.1, 51.5]",77,,,,,0.13934353,,68.0,Drop Kick,,,,"[87.4, 61.5]",,3.0,High Pass,,71.99785,,,,,15516.0,Thierry Henry,,,,,,,,,2,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,192,39,Manchester United,['0faaaa92-47e4-41e6-866a-2d6525373423'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:53.572,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0faaaa92-47e4-41e6-866a-2d6525373423,2647,,,"[87.4, 61.5]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,192,39,Manchester United,['788927a6-d397-447a-8b47-14ecbf01aa91'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:57.725,42,Ball Receipt*,
,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,530fe66e-21aa-49dd-afee-fc72840ab364,2648,,,"[32.4, 18.4]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,192,39,Manchester United,['01a1429f-434e-4da0-8264-aebee2493b77'],57,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:32:57.725,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,01a1429f-434e-4da0-8264-aebee2493b77,2649,,,"[87.7, 61.7]",77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,192,39,Manchester United,['530fe66e-21aa-49dd-afee-fc72840ab364'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:57.725,38,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,,1.971672,,,,,,,,,,,,,,,,,,,ea6fe5d5-1352-4cfd-91fe-2097352ccb5c,2650,,,"[26.4, 28.4]",78,,,,,1.1466019,,40.0,Right Foot,,,,"[41.8, 62.5]",,2.0,Low Pass,,37.416172,,,,,15402.0,Gary Neville,,,,,,,66.0,Recovery,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,192,39,Manchester United,['8af78eda-3957-4311-827c-6e575b4b422e'],1,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:01.483,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8af78eda-3957-4311-827c-6e575b4b422e,2651,,,"[41.8, 62.5]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15402.0,Gary Neville,2.0,Right Back,192,39,Manchester United,['ea6fe5d5-1352-4cfd-91fe-2097352ccb5c'],3,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:03.455,42,Ball Receipt*,
,,,,,,"[42.1, 62.5]",,,,,,,,,,,,,,,1.521955,,,,,,,,,,,,,,,,,,,ea174c36-65df-4874-b323-cd24d2e746d7,2652,,,"[41.8, 62.5]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15402.0,Gary Neville,2.0,Right Back,192,39,Manchester United,"['8af78eda-3957-4311-827c-6e575b4b422e', 'eb02f95b-3085-443a-8f40-3450e14e39ca']",3,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:03.455,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.739816,,,,,,,,,,,,,,,,,,,eb02f95b-3085-443a-8f40-3450e14e39ca,2653,,,"[42.1, 62.5]",78,,,,,0.52529776,,38.0,Left Foot,,,,"[57.8, 71.6]",,1.0,Ground Pass,,18.146626,,9.0,Incomplete,,15590.0,Ole Gunnar Solskjær,,,,,,,,,2,4,From Throw In,15402.0,Gary Neville,2.0,Right Back,192,39,Manchester United,"['3dadf10e-cb1e-4615-902b-19ce2a5da79f', '7e3a1ff3-61a5-42c2-a1fc-d0c75bdb7345']",4,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:04.977,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e3a1ff3-61a5-42c2-a1fc-d0c75bdb7345,2654,,,"[57.8, 71.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,['eb02f95b-3085-443a-8f40-3450e14e39ca'],6,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:06.717,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3dadf10e-cb1e-4615-902b-19ce2a5da79f,2655,13.0,Lost In Play,"[62.3, 8.5]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,192,39,Manchester United,['eb02f95b-3085-443a-8f40-3450e14e39ca'],6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:06.717,10,Interception,
,,,,,,,,,,,,,,,,,,,,,1.589105,,,,,,,,,,,,,,,,,,,dbb337a5-3a7b-4735-a2bf-d6dd25b05527,2656,,,"[35.9, 63.0]",78,,,,,-1.9252702,,40.0,Right Foot,,,,"[25.5, 34.9]",,1.0,Ground Pass,,29.96281,,,,,20341.0,Mikaël Silvestre,,,,,,,66.0,Recovery,2,4,From Throw In,15402.0,Gary Neville,2.0,Right Back,192,39,Manchester United,['13288525-27b6-455c-a846-c0bc6e4bb354'],10,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:10.561,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13288525-27b6-455c-a846-c0bc6e4bb354,2657,,,"[25.5, 34.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,192,39,Manchester United,['dbb337a5-3a7b-4735-a2bf-d6dd25b05527'],12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:12.150,42,Ball Receipt*,
,,,,,,"[31.8, 30.1]",,,,,,,,,,,,,,,3.203873,,,,,,,,,,,,,,,,,,,08a8b2e9-ef9b-4d6e-98b7-87db386dff26,2658,,,"[25.5, 34.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,192,39,Manchester United,"['13288525-27b6-455c-a846-c0bc6e4bb354', 'be36cff4-903a-4f18-9f48-9ac5d5e019e2']",12,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:12.150,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.037823,,,,,,,,,,,,,,,,,,,be36cff4-903a-4f18-9f48-9ac5d5e019e2,2659,,,"[31.8, 30.1]",78,,,,,0.68266827,,38.0,Left Foot,,,,"[85.3, 73.6]",,3.0,High Pass,,68.95288,,,,,15590.0,Ole Gunnar Solskjær,,,True,,,,,,2,4,From Throw In,20341.0,Mikaël Silvestre,5.0,Left Center Back,192,39,Manchester United,['c36e0ec8-441e-4a7d-9475-cf6df5110a3a'],15,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:15.354,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c36e0ec8-441e-4a7d-9475-cf6df5110a3a,2660,,,"[85.3, 73.6]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,['be36cff4-903a-4f18-9f48-9ac5d5e019e2'],18,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:18.392,42,Ball Receipt*,
,,,,,,"[90.6, 69.2]",,,,,,,,,,,,,,,4.150582,,,,,,,,,,,,,,,,,,,1b5e841b-ad96-4620-9edf-535ddcbbb39a,2661,,,"[85.3, 73.6]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,"['b21e3706-3b02-412d-9aba-fdf4455a7e31', 'c36e0ec8-441e-4a7d-9475-cf6df5110a3a']",18,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:18.392,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.0477,,,,,,,,,,,,,,,,,,,b21e3706-3b02-412d-9aba-fdf4455a7e31,2662,,,"[90.6, 69.2]",78,,,,,-1.6756732,,40.0,Right Foot,,,,"[88.6, 50.2]",,1.0,Ground Pass,,19.104973,,,,,15666.0,Paul Scholes,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,['dcda2b61-f023-4c8b-b6c8-2be94bcf8d8c'],22,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:22.542,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcda2b61-f023-4c8b-b6c8-2be94bcf8d8c,2663,,,"[88.6, 50.2]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15666.0,Paul Scholes,13.0,Right Center Midfield,192,39,Manchester United,['b21e3706-3b02-412d-9aba-fdf4455a7e31'],23,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:23.590,42,Ball Receipt*,
,,,,,,"[88.6, 51.2]",,,,,,,,,,,,,,,0.568768,,,,,,,,,,,,,,,,,,,16cec54e-8097-4b1d-9e60-ea04867bf4f5,2664,,,"[88.6, 50.2]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15666.0,Paul Scholes,13.0,Right Center Midfield,192,39,Manchester United,"['b82e738b-d1fd-4cc9-8b1e-de290c30d8c6', 'dcda2b61-f023-4c8b-b6c8-2be94bcf8d8c']",23,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:23.590,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.238087,,,,,,,,,,,,,,,,,,,b82e738b-d1fd-4cc9-8b1e-de290c30d8c6,2665,,,"[88.6, 51.2]",78,,,,,-1.8607318,,40.0,Right Foot,,,,"[83.2, 33.1]",,1.0,Ground Pass,,18.888355,,,,,20175.0,Ryan Giggs,,,,,,,,,2,4,From Throw In,15666.0,Paul Scholes,13.0,Right Center Midfield,192,39,Manchester United,['e516c428-667a-49eb-a5bb-e39157758e5c'],24,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:24.159,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e516c428-667a-49eb-a5bb-e39157758e5c,2666,,,"[83.2, 33.1]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20175.0,Ryan Giggs,16.0,Left Midfield,192,39,Manchester United,['b82e738b-d1fd-4cc9-8b1e-de290c30d8c6'],25,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:25.397,42,Ball Receipt*,
,,,,,,"[84.5, 33.4]",,,,,,,,,,,,,,,0.662325,,,,,,,,,,,,,,,,,,,1b37cc92-6f58-4baa-a5b4-ac9842005f07,2667,,,"[83.2, 33.1]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20175.0,Ryan Giggs,16.0,Left Midfield,192,39,Manchester United,"['8312f5b0-8844-4f93-8879-57e6dd757186', 'e516c428-667a-49eb-a5bb-e39157758e5c']",25,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:25.397,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.094043,,,,,,,,,,,,,,,,,,,8312f5b0-8844-4f93-8879-57e6dd757186,2668,,,"[84.5, 33.4]",78,,,,,-1.6341262,,40.0,Right Foot,,,,"[83.2, 12.9]",,1.0,Ground Pass,,20.541178,,,,,16890.0,"John O""Shea",,,,,,,,,2,4,From Throw In,20175.0,Ryan Giggs,16.0,Left Midfield,192,39,Manchester United,['59495fdb-149e-4543-be9e-711477d505ad'],26,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:26.059,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59495fdb-149e-4543-be9e-711477d505ad,2669,,,"[83.2, 12.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,16890.0,"John O""Shea",6.0,Left Back,192,39,Manchester United,['8312f5b0-8844-4f93-8879-57e6dd757186'],28,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:28.153,42,Ball Receipt*,
,,,,,,"[85.3, 12.4]",,,,,,,,,,,,,,,2.159453,,,,,,,,,,,,,,,,,,,ad3ae69b-8e11-42a0-91be-f54f10632d56,2670,,,"[83.2, 12.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,16890.0,"John O""Shea",6.0,Left Back,192,39,Manchester United,"['59495fdb-149e-4543-be9e-711477d505ad', 'd7af07b8-afbe-4b4f-9610-7124cdaf983e']",28,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:28.153,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.521383,,,,,,,,,,,,,,,,,,,d7af07b8-afbe-4b4f-9610-7124cdaf983e,2671,,,"[85.3, 12.4]",78,,,,,0.97001857,,40.0,Right Foot,True,,,"[112.3, 51.8]",,3.0,High Pass,,47.763584,,9.0,Incomplete,,15590.0,Ole Gunnar Solskjær,,,,,,,,,2,4,From Throw In,16890.0,"John O""Shea",6.0,Left Back,192,39,Manchester United,"['06fd81c5-3f12-4818-ae2e-6e4272114f39', '29c9b736-d955-4bb7-84c0-98a29043af0a']",30,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:30.313,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29c9b736-d955-4bb7-84c0-98a29043af0a,2672,,,"[111.3, 54.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15590.0,Ole Gunnar Solskjær,12.0,Right Midfield,192,39,Manchester United,['d7af07b8-afbe-4b4f-9610-7124cdaf983e'],32,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:32.834,42,Ball Receipt*,
,,,,,,,,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,06fd81c5-3f12-4818-ae2e-6e4272114f39,2673,,,"[7.8, 28.3]",78,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,192,39,Manchester United,['d7af07b8-afbe-4b4f-9610-7124cdaf983e'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:32.834,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,1.390361,,,,,,,,,,,,,,,,,,,f93322cf-813b-492a-97b1-f4afc5fe8ec7,2674,,,"[110.8, 80.0]",78,,,,,-1.4951288,,,,,,,"[112.9, 52.3]",,3.0,High Pass,,27.77949,,,,,24805.0,Roy Keane,,,,,,,67.0,Throw-in,2,4,From Throw In,15402.0,Gary Neville,2.0,Right Back,193,39,Manchester United,['eee1824f-60f1-40f2-9ed6-39bb8e4e7049'],52,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:33:52.650,30,Pass,
