bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_redirect,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,"[95.1, 54.4]",,,,,,,,,,,,,,,0.630734,,,,,,,,,,,,,,,,,,,98a50f8f-1c61-45af-bfbd-c217ed76f1be,2216,,,"[93.6, 59.1]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19735.0,Milan Baroš,22.0,Right Center Forward,152,24,Liverpool,"['cf8bb418-350d-4bff-8611-9f77580f2d29', 'd0f0f8c7-343b-4709-9903-a9a16281c685', 'fdddb0e5-2188-49df-baec-42bd42f74a66']",14,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:14.740,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.556308,,,,,,,,,,,,,,,,,,,fdddb0e5-2188-49df-baec-42bd42f74a66,2217,,,"[25.0, 26.6]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,152,24,Liverpool,"['98a50f8f-1c61-45af-bfbd-c217ed76f1be', 'd0f0f8c7-343b-4709-9903-a9a16281c685']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:14.939,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.338374,,,,,,,,,,,,,,,,,,,d0f0f8c7-343b-4709-9903-a9a16281c685,2218,,,"[95.1, 54.4]",67,,,,,-2.5252957,,38.0,Left Foot,,,"[90.3, 51.0]",,1.0,Ground Pass,,5.8821764,,,,,34388.0,Jamie Carragher,,,,,,,,2,3,From Free Kick,19735.0,Milan Baroš,22.0,Right Center Forward,152,24,Liverpool,"['ce07823a-7d2e-4338-858f-ce37b7b29899', 'fdddb0e5-2188-49df-baec-42bd42f74a66']",15,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:15.371,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.172338,,,,,,,,,,,,,,,,,,,8266ceba-4a7f-4a43-b229-c47621e12cd3,2219,,,"[24.6, 33.3]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,152,24,Liverpool,"['8d21c6b3-7512-4d18-9ea3-5fdd1063a98a', 'ce07823a-7d2e-4338-858f-ce37b7b29899', 'eba2220f-d569-439a-b1e6-6c38ff7d25e3']",16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:16.654,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce07823a-7d2e-4338-858f-ce37b7b29899,2220,,,"[90.3, 51.0]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,34388.0,Jamie Carragher,2.0,Right Back,152,24,Liverpool,"['8266ceba-4a7f-4a43-b229-c47621e12cd3', 'd0f0f8c7-343b-4709-9903-a9a16281c685']",16,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:16.709,42,Ball Receipt*,True
,,,,,,"[90.3, 46.2]",,,,,,,,,,,,,,,0.920017,,,,,,,,,,,,,,,,,,,8d21c6b3-7512-4d18-9ea3-5fdd1063a98a,2221,,,"[90.3, 51.0]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,34388.0,Jamie Carragher,2.0,Right Back,152,24,Liverpool,"['8266ceba-4a7f-4a43-b229-c47621e12cd3', 'ce07823a-7d2e-4338-858f-ce37b7b29899', 'eba2220f-d569-439a-b1e6-6c38ff7d25e3']",16,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:16.709,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.955699,,,,,,,,,,,,,,,,,,,eba2220f-d569-439a-b1e6-6c38ff7d25e3,2222,,,"[90.3, 46.2]",67,,,,,-2.2565258,,40.0,Right Foot,,,"[84.0, 38.5]",,1.0,Ground Pass,,9.94887,,,,,38522.0,Dietmar Hamann,,,,,,,,2,3,From Free Kick,34388.0,Jamie Carragher,2.0,Right Back,152,24,Liverpool,"['7ca6dbac-4493-4e52-a459-d7c3d951a752', '8266ceba-4a7f-4a43-b229-c47621e12cd3']",17,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:17.629,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ca6dbac-4493-4e52-a459-d7c3d951a752,2223,,,"[84.0, 38.5]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,38522.0,Dietmar Hamann,9.0,Right Defensive Midfield,152,24,Liverpool,['eba2220f-d569-439a-b1e6-6c38ff7d25e3'],18,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:18.585,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.750242,,,,,,,,,,,,,,,,,,,f1380398-9da2-441a-998d-fd5dea2585e9,2224,,,"[84.0, 38.5]",67,,,,,-2.07262,,40.0,Right Foot,,,"[77.8, 27.2]",,1.0,Ground Pass,,12.889143,,,,,19109.0,Steven Gerrard,,,,,,,,2,3,From Free Kick,38522.0,Dietmar Hamann,9.0,Right Defensive Midfield,152,24,Liverpool,['0359b853-b731-4600-bd65-54aae885b315'],18,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:18.585,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0359b853-b731-4600-bd65-54aae885b315,2225,,,"[77.8, 27.2]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,152,24,Liverpool,['f1380398-9da2-441a-998d-fd5dea2585e9'],19,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:19.335,42,Ball Receipt*,
,,,,,,"[77.8, 27.2]",,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,fff1b4e7-008f-41d0-a98b-59492e26857a,2226,,,"[77.8, 27.2]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,152,24,Liverpool,"['0359b853-b731-4600-bd65-54aae885b315', 'b9cf9845-fc8f-4794-8da5-022813d214ee']",19,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:19.335,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.957532,,,,,,,,,,,,,,,,,,,b9cf9845-fc8f-4794-8da5-022813d214ee,2227,,,"[77.8, 27.2]",67,,,,,-0.31445143,,40.0,Right Foot,,,"[98.4, 20.5]",,3.0,High Pass,,21.66218,,9.0,Incomplete,,34391.0,Harry Kewell,,,,,,,,2,3,From Free Kick,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,152,24,Liverpool,"['199cd434-6998-4396-a5bf-ef4fd776faf6', 'b7846440-e1ce-4385-b41c-7f6da25e5c3e']",19,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:19.415,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7846440-e1ce-4385-b41c-7f6da25e5c3e,2228,,,"[98.1, 14.6]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,34391.0,Harry Kewell,16.0,Left Midfield,152,24,Liverpool,['b9cf9845-fc8f-4794-8da5-022813d214ee'],20,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:20.373,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.543917,,,,,,,,,,,,,,,,,,,199cd434-6998-4396-a5bf-ef4fd776faf6,2229,,,"[21.7, 59.6]",67,,,,,0.52699053,,37.0,Head,,,"[50.4, 76.3]",,3.0,High Pass,,33.20512,,,,,15516.0,Thierry Henry,,,,,,66.0,Recovery,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,153,1,Arsenal,"['b9cf9845-fc8f-4794-8da5-022813d214ee', 'bf07a81e-00dc-46fd-acbe-f63324f9be67']",20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:20.373,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf07a81e-00dc-46fd-acbe-f63324f9be67,2230,,,"[50.4, 76.3]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,153,1,Arsenal,['199cd434-6998-4396-a5bf-ef4fd776faf6'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:22.916,42,Ball Receipt*,
,,,,,,"[49.0, 56.5]",,,,,,,,,,,,,,,4.076654,,,,,,,,,,,,,,,,,,,5946bc48-e571-4adb-a03f-06e7f2541024,2231,,,"[50.4, 76.3]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,153,1,Arsenal,"['7cdf958b-f03c-412b-afcb-3839bc9a9fe3', 'bf07a81e-00dc-46fd-acbe-f63324f9be67']",22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:22.916,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.426595,,,,,,,,,,,,,,,,,,,7cdf958b-f03c-412b-afcb-3839bc9a9fe3,2232,,,"[49.0, 56.5]",67,,,,,-1.6310681,,40.0,Right Foot,,,"[48.3, 44.9]",,1.0,Ground Pass,,11.621101,,,,,15515.0,Patrick Vieira,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,153,1,Arsenal,['6e760f4a-e22c-4365-a1c6-29da76cd04bb'],26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:26.993,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e760f4a-e22c-4365-a1c6-29da76cd04bb,2233,,,"[48.3, 44.9]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,153,1,Arsenal,['7cdf958b-f03c-412b-afcb-3839bc9a9fe3'],28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:28.420,42,Ball Receipt*,
,,,,,,"[51.3, 44.9]",,,,,,,,,,,,,,,0.834285,,,,,,,,,,,,,,,,,,,4c92df81-82c5-4ca4-afff-c2abc95085b5,2234,,,"[48.3, 44.9]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,153,1,Arsenal,"['2b0e7e43-d154-4011-9579-67d21d382773', '6e760f4a-e22c-4365-a1c6-29da76cd04bb']",28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:28.420,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.505798,,,,,,,,,,,,,,,,,,,2b0e7e43-d154-4011-9579-67d21d382773,2235,,,"[51.3, 44.9]",67,,,,,-1.04473,,40.0,Right Foot,,,"[56.7, 35.6]",,1.0,Ground Pass,,10.754069,,,,,19312.0,Robert Pirès ,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,153,1,Arsenal,['e394d946-85a3-44af-8886-0215bfc4268b'],29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:29.254,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e394d946-85a3-44af-8886-0215bfc4268b,2236,,,"[56.7, 35.6]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,['2b0e7e43-d154-4011-9579-67d21d382773'],29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:29.760,42,Ball Receipt*,
,,,,,,"[71.4, 31.1]",,,,,,,,,,,,,,,1.781898,,,,,,,,,,,,,,,,,,,cf201ea7-3be9-43f2-9903-20648327648d,2237,,,"[56.7, 35.6]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,"['e25b3229-4916-46f7-a33f-e9abdd4c47e5', 'e394d946-85a3-44af-8886-0215bfc4268b']",29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:29.760,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.686061,,,,,,,,,,,,,,,,,,,e25b3229-4916-46f7-a33f-e9abdd4c47e5,2238,,,"[71.4, 31.1]",67,,,,,-1.293838,,40.0,Right Foot,,,"[77.0, 11.4]",,1.0,Ground Pass,,20.480478,,,,,15042.0,Dennis Bergkamp,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,['c334c7ed-3892-4d2c-9868-11dbce64f7cc'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:31.542,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c334c7ed-3892-4d2c-9868-11dbce64f7cc,2239,,,"[77.0, 11.4]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,153,1,Arsenal,['e25b3229-4916-46f7-a33f-e9abdd4c47e5'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:33.228,42,Ball Receipt*,
,,,,,,"[77.3, 9.9]",,,,,,,,,,,,,,,1.167113,,,,,,,,,,,,,,,,,,,59ba63ff-3def-48b1-9e81-362a14c5d4ca,2240,,,"[77.0, 11.4]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,153,1,Arsenal,"['1ae0bca2-9861-4a3c-a2ac-8aa6a7421046', 'c334c7ed-3892-4d2c-9868-11dbce64f7cc', 'f989c8e7-836a-4b4a-8186-88e6c6666925']",33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:33.228,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.703077,,,,,,,,,,,,,,,,,,,1ae0bca2-9861-4a3c-a2ac-8aa6a7421046,2241,,,"[42.8, 65.1]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,153,1,Arsenal,['59ba63ff-3def-48b1-9e81-362a14c5d4ca'],33,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:22:33.656,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.694034,,,,,,,,,,,,,,,,,,,f989c8e7-836a-4b4a-8186-88e6c6666925,2242,,,"[77.3, 9.9]",67,,,,,2.909404,,38.0,Left Foot,,,"[57.0, 14.7]",,2.0,Low Pass,,20.85977,,,,,12529.0,Ashley Cole,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,153,1,Arsenal,['493a5f40-47f6-475d-bd91-e5b9166c0617'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:34.395,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493a5f40-47f6-475d-bd91-e5b9166c0617,2243,,,"[57.0, 14.7]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,153,1,Arsenal,['f989c8e7-836a-4b4a-8186-88e6c6666925'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:36.089,42,Ball Receipt*,
,,,,,,"[57.0, 14.7]",,,,,,,,,,,,,,,2.350541,,,,,,,,,,,,,,,,,,,bb5f7bbe-6beb-4ec1-a011-acee5e4be6e0,2244,,,"[57.0, 14.7]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,153,1,Arsenal,"['14b52e27-3ccd-41da-bf9a-e503a9c84691', '493a5f40-47f6-475d-bd91-e5b9166c0617']",36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:36.089,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.286595,,,,,,,,,,,,,,,,,,,14b52e27-3ccd-41da-bf9a-e503a9c84691,2245,,,"[57.0, 14.7]",67,,,,,0.4201967,,38.0,Left Foot,,,"[71.1, 21.0]",,1.0,Ground Pass,,15.443445,,,,,19312.0,Robert Pirès ,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,153,1,Arsenal,['52eac35b-a26d-439f-b9cd-c56bb069b8a8'],38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:38.439,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52eac35b-a26d-439f-b9cd-c56bb069b8a8,2246,,,"[71.1, 21.0]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,['14b52e27-3ccd-41da-bf9a-e503a9c84691'],39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:39.726,42,Ball Receipt*,
,,,,,,"[71.1, 25.2]",,,,,,,,,,,,,,,0.96801,,,,,,,,,,,,,,,,,,,6b8ced96-ad2c-4e1e-902a-24b9e3b89982,2247,,,"[71.1, 21.0]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,"['51104e20-99aa-46c9-9aaa-49c135608fb5', '52eac35b-a26d-439f-b9cd-c56bb069b8a8']",39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:39.726,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.400499,,,,,,,,,,,,,,,,,,,51104e20-99aa-46c9-9aaa-49c135608fb5,2248,,,"[71.1, 25.2]",67,,,,,2.210036,,40.0,Right Foot,,,"[62.7, 36.5]",,2.0,Low Pass,,14.080128,,,,,15515.0,Patrick Vieira,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,['e8ca4b75-12e8-446f-8d56-1f88aaa51719'],40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:40.694,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8ca4b75-12e8-446f-8d56-1f88aaa51719,2249,,,"[62.7, 36.5]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,153,1,Arsenal,['51104e20-99aa-46c9-9aaa-49c135608fb5'],42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:42.095,42,Ball Receipt*,
,,,,,,"[59.7, 36.5]",,,,,,,,,,,,,,,0.392223,,,,,,,,,,,,,,,,,,,f2011c4a-ea56-418e-a9b4-b4329b0df029,2250,,,"[62.7, 36.5]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,153,1,Arsenal,"['d5a08771-c3c8-4364-9742-66029506e84b', 'e8ca4b75-12e8-446f-8d56-1f88aaa51719']",42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:42.095,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.385626,,,,,,,,,,,,,,,,,,,d5a08771-c3c8-4364-9742-66029506e84b,2251,,,"[59.7, 36.5]",67,,,,,2.2094314,,38.0,Left Foot,,,"[49.9, 49.7]",,1.0,Ground Pass,,16.440195,,,,,38412.0,Kolo Habib Touré,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,153,1,Arsenal,['61d3aa30-0a7b-4d89-ab54-c6b4b9931e5f'],42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:42.487,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61d3aa30-0a7b-4d89-ab54-c6b4b9931e5f,2252,,,"[49.9, 49.7]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,153,1,Arsenal,['d5a08771-c3c8-4364-9742-66029506e84b'],43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:43.872,42,Ball Receipt*,
,,,,,,"[49.9, 49.7]",,,,,,,,,,,,,,,0.807236,,,,,,,,,,,,,,,,,,,7366b794-fb35-4cb4-93eb-1a9a6de0d357,2253,,,"[49.9, 49.7]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,153,1,Arsenal,"['61d3aa30-0a7b-4d89-ab54-c6b4b9931e5f', '882062ba-d199-4ae2-bd49-10adb33098cc']",43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:43.872,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.437606,,,,,,,,,,,,,,,,,,,882062ba-d199-4ae2-bd49-10adb33098cc,2254,,,"[49.9, 49.7]",67,,,,,1.0947819,,40.0,Right Foot,,,"[61.5, 72.2]",,1.0,Ground Pass,,25.314226,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,153,1,Arsenal,['ed9fdcb4-7518-454e-a286-c0ccf4d2bb49'],44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:44.680,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed9fdcb4-7518-454e-a286-c0ccf4d2bb49,2255,,,"[61.5, 72.2]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,153,1,Arsenal,['882062ba-d199-4ae2-bd49-10adb33098cc'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:46.117,42,Ball Receipt*,
,,,,,,"[61.5, 72.2]",,,,,,,,,,,,,,,1.033369,,,,,,,,,,,,,,,,,,,a9bb049e-0af7-41a0-b7b0-267bdf1516d6,2256,,,"[61.5, 72.2]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,153,1,Arsenal,"['ec1cbce9-a372-4ef1-831d-6ec20c1ccccc', 'ed9fdcb4-7518-454e-a286-c0ccf4d2bb49']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:46.117,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.360892,,,,,,,,,,,,,,,,,,,ec1cbce9-a372-4ef1-831d-6ec20c1ccccc,2257,,,"[61.5, 72.2]",67,,,,,0.5084893,,40.0,Right Foot,,,"[73.7, 79.0]",,1.0,Ground Pass,,13.967104,,,,,15754.0,Fredrik Ljungberg,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,153,1,Arsenal,['86924b54-86f0-4fd9-801e-bdc7348f2a6c'],47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:47.151,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86924b54-86f0-4fd9-801e-bdc7348f2a6c,2258,,,"[73.7, 79.0]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,153,1,Arsenal,['ec1cbce9-a372-4ef1-831d-6ec20c1ccccc'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:48.511,42,Ball Receipt*,
,,,,,,"[73.7, 70.0]",,,,,,,,,,,,,,,2.022618,,,,,,,,,,,,,,,,,,,d850ae50-5864-4f7f-95bb-8cb746d4badc,2259,,,"[73.7, 79.0]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,153,1,Arsenal,"['86924b54-86f0-4fd9-801e-bdc7348f2a6c', 'e963ffca-4e60-43b1-ad93-adc802075de5']",48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:48.511,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.368243,,,,,,,,,,,,,,,,,,,e963ffca-4e60-43b1-ad93-adc802075de5,2260,,,"[73.7, 70.0]",67,,,,,-1.927573,,40.0,Right Foot,,,"[69.6, 59.0]",,1.0,Ground Pass,,11.73925,,,,,15515.0,Patrick Vieira,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,153,1,Arsenal,['f5adcc6e-4f10-4f46-b499-a8001d40551d'],50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:50.534,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5adcc6e-4f10-4f46-b499-a8001d40551d,2261,,,"[69.6, 59.0]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,153,1,Arsenal,['e963ffca-4e60-43b1-ad93-adc802075de5'],51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:51.902,42,Ball Receipt*,
